candidate_id,semantic_score,behavior_score,logistics_score,signal_score
CAND_0064108,10.0,42.87,100.0,57.15
CAND_0064109,30.0,80.28,92.0,83.21
CAND_0064110,22.0,61.06,86.0,67.3
CAND_0064111,58.0,35.08,94.0,49.81
CAND_0064112,30.0,68.24,87.0,72.93
CAND_0064113,0.0,60.74,93.0,68.81
CAND_0064114,10.0,36.89,93.0,50.92
CAND_0064115,38.0,56.23,96.0,66.17
CAND_0064116,72.0,46.91,99.0,59.93
CAND_0064117,98.0,45.88,81.0,54.66
CAND_0064118,10.0,47.78,95.0,59.59
CAND_0064119,30.0,49.26,83.0,57.7
CAND_0064120,98.0,42.29,79.0,51.47
CAND_0064121,42.0,25.58,94.0,42.69
CAND_0064122,10.0,35.37,97.0,50.78
CAND_0064123,46.0,61.71,93.0,69.53
CAND_0064124,14.0,62.1,78.0,66.08
CAND_0064125,98.0,41.2,77.0,50.15
CAND_0064126,30.0,64.71,100.0,73.53
CAND_0064127,30.0,83.13,91.0,85.1
CAND_0064128,10.0,40.71,87.0,52.28
CAND_0064129,0.0,75.1,100.0,81.32
CAND_0064130,86.0,76.8,100.0,82.6
CAND_0064131,10.0,66.12,100.0,74.59
CAND_0064132,0.0,42.44,90.0,54.33
CAND_0064133,22.0,44.03,97.0,57.27
CAND_0064134,0.0,49.78,93.0,60.59
CAND_0064135,10.0,51.98,100.0,63.98
CAND_0064136,10.0,41.92,97.0,55.69
CAND_0064137,0.0,47.66,100.0,60.74
CAND_0064138,10.0,42.81,85.0,53.36
CAND_0064139,62.0,45.12,87.0,55.59
CAND_0064140,30.0,55.91,94.0,65.43
CAND_0064141,10.0,25.72,96.0,43.29
CAND_0064142,22.0,55.71,96.0,65.78
CAND_0064143,10.0,53.59,93.0,63.44
CAND_0064144,14.0,53.78,99.0,65.09
CAND_0064145,0.0,37.66,96.0,52.24
CAND_0064146,14.0,42.04,84.0,52.53
CAND_0064147,30.0,68.07,93.0,74.3
CAND_0064148,26.0,37.64,91.0,50.98
CAND_0064149,26.0,59.32,79.0,64.24
CAND_0064150,38.0,42.99,94.0,55.74
CAND_0064151,46.0,35.94,90.0,49.45
CAND_0064152,30.0,77.69,87.0,80.02
CAND_0064153,10.0,43.84,93.0,56.13
CAND_0064154,26.0,64.62,89.0,70.72
CAND_0064155,22.0,43.78,92.0,55.84
CAND_0064156,14.0,57.62,87.0,64.97
CAND_0064157,0.0,45.49,95.0,57.87
CAND_0064158,22.0,41.02,90.0,53.27
CAND_0064159,30.0,72.91,90.0,77.18
CAND_0064160,30.0,43.25,91.0,55.19
CAND_0064161,30.0,53.43,85.0,61.32
CAND_0064162,22.0,49.52,93.0,60.39
CAND_0064163,22.0,48.44,87.0,58.08
CAND_0064164,10.0,59.07,97.0,68.55
CAND_0064165,18.0,44.98,100.0,58.73
CAND_0064166,10.0,38.18,100.0,53.63
CAND_0064167,38.0,28.39,82.0,41.79
CAND_0064168,72.0,33.77,100.0,50.33
CAND_0064169,60.0,42.5,88.0,53.88
CAND_0064170,22.0,50.01,90.0,60.01
CAND_0064171,46.0,56.49,97.0,66.62
CAND_0064172,30.0,78.01,82.0,79.01
CAND_0064173,10.0,69.32,100.0,76.99
CAND_0064174,30.0,80.54,97.0,84.66
CAND_0064175,22.0,49.11,84.0,57.83
CAND_0064176,0.0,29.69,91.0,45.02
CAND_0064177,10.0,71.0,100.0,78.25
CAND_0064178,36.0,83.66,91.0,85.5
CAND_0064179,10.0,78.59,100.0,83.94
CAND_0064180,26.0,68.92,85.0,72.94
CAND_0064181,72.0,47.26,85.0,56.7
CAND_0064182,10.0,53.81,91.0,63.11
CAND_0064183,14.0,54.46,81.0,61.09
CAND_0064184,22.0,40.09,81.0,50.32
CAND_0064185,10.0,41.26,100.0,55.95
CAND_0064186,38.0,41.41,92.0,54.06
CAND_0064187,30.0,49.9,92.0,60.42
CAND_0064188,22.0,44.12,90.0,55.59
CAND_0064189,22.0,55.3,100.0,66.47
CAND_0064190,10.0,37.35,97.0,52.26
CAND_0064191,58.0,55.82,94.0,65.37
CAND_0064192,0.0,53.25,96.0,63.94
CAND_0064193,22.0,45.6,94.0,57.7
CAND_0064194,56.0,80.68,95.0,84.26
CAND_0064195,30.0,67.78,96.0,74.84
CAND_0064196,10.0,78.85,86.0,80.64
CAND_0064197,22.0,58.33,92.0,66.75
CAND_0064198,86.0,43.11,97.0,56.58
CAND_0064199,22.0,69.99,85.0,73.74
CAND_0064200,30.0,38.39,100.0,53.79
CAND_0064201,30.0,57.05,100.0,67.79
CAND_0064202,30.0,48.44,89.0,58.58
CAND_0064203,0.0,41.85,82.0,51.89
CAND_0064204,26.0,28.94,95.0,45.45
CAND_0064205,26.0,35.19,95.0,50.14
CAND_0064206,22.0,45.18,93.0,57.13
CAND_0064207,10.0,47.81,88.0,57.86
CAND_0064208,30.0,49.58,94.0,60.69
CAND_0064209,10.0,75.1,93.0,79.57
CAND_0064210,26.0,40.27,100.0,55.2
CAND_0064211,26.0,75.95,93.0,80.21
CAND_0064212,14.0,34.2,89.0,47.9
CAND_0064213,22.0,52.18,94.0,62.63
CAND_0064214,0.0,45.41,100.0,59.06
CAND_0064215,100.0,37.12,94.0,51.34
CAND_0064216,0.0,35.26,95.0,50.2
CAND_0064217,72.0,37.77,100.0,53.33
CAND_0064218,14.0,41.63,82.0,51.72
CAND_0064219,60.0,38.71,100.0,54.03
CAND_0064220,30.0,55.21,88.0,63.41
CAND_0064221,100.0,49.42,81.0,57.31
CAND_0064222,72.0,46.12,98.0,59.09
CAND_0064223,30.0,51.83,76.0,57.87
CAND_0064224,22.0,37.97,85.0,49.73
CAND_0064225,38.0,28.97,81.0,41.98
CAND_0064226,10.0,61.57,85.0,67.43
CAND_0064227,22.0,46.14,100.0,59.61
CAND_0064228,58.0,67.28,100.0,75.46
CAND_0064229,52.0,49.94,88.0,59.45
CAND_0064230,60.0,72.95,81.0,74.96
CAND_0064231,30.0,39.44,94.0,53.08
CAND_0064232,0.0,29.95,97.0,46.71
CAND_0064233,30.0,65.56,100.0,74.17
CAND_0064234,10.0,27.7,94.0,44.27
CAND_0064235,26.0,40.05,94.0,53.54
CAND_0064236,26.0,73.78,100.0,80.34
CAND_0064237,10.0,40.55,98.0,54.91
CAND_0064238,30.0,73.83,98.0,79.87
CAND_0064239,58.0,34.5,100.0,50.88
CAND_0064240,10.0,44.56,92.0,56.42
CAND_0064241,10.0,70.57,98.0,77.43
CAND_0064242,30.0,46.52,91.0,57.64
CAND_0064243,26.0,68.82,95.0,75.36
CAND_0064244,10.0,42.33,92.0,54.75
CAND_0064245,14.0,44.92,90.0,56.19
CAND_0064246,10.0,29.22,87.0,43.66
CAND_0064247,18.0,51.3,93.0,61.72
CAND_0064248,30.0,49.9,100.0,62.42
CAND_0064249,10.0,60.5,90.0,67.88
CAND_0064250,10.0,64.98,98.0,73.23
CAND_0064251,26.0,61.77,100.0,71.33
CAND_0064252,10.0,47.49,90.0,58.12
CAND_0064253,10.0,68.11,92.0,74.08
CAND_0064254,46.0,70.44,90.0,75.33
CAND_0064255,30.0,62.68,100.0,72.01
CAND_0064256,100.0,68.01,97.0,75.26
CAND_0064257,30.0,62.4,80.0,66.8
CAND_0064258,22.0,36.24,82.0,47.68
CAND_0064259,72.0,75.81,89.0,79.11
CAND_0064260,30.0,44.35,85.0,54.51
CAND_0064261,22.0,51.44,86.0,60.08
CAND_0064262,72.0,48.47,90.0,58.85
CAND_0064263,0.0,60.35,100.0,70.26
CAND_0064264,10.0,66.47,95.0,73.6
CAND_0064265,0.0,81.57,86.0,82.68
CAND_0064266,46.0,78.7,95.0,82.78
CAND_0064267,60.0,48.99,100.0,61.74
CAND_0064268,14.0,48.85,81.0,56.89
CAND_0064269,72.0,71.1,97.0,77.57
CAND_0064270,100.0,57.08,100.0,67.81
CAND_0064271,0.0,45.83,87.0,56.12
CAND_0064272,26.0,57.38,100.0,68.03
CAND_0064273,22.0,63.39,92.0,70.54
CAND_0064274,10.0,53.62,92.0,63.21
CAND_0064275,46.0,67.64,87.0,72.48
CAND_0064276,10.0,62.2,80.0,66.65
CAND_0064277,46.0,79.83,91.0,82.62
CAND_0064278,10.0,69.86,100.0,77.39
CAND_0064279,30.0,40.3,87.0,51.97
CAND_0064280,46.0,42.86,88.0,54.14
CAND_0064281,98.0,39.41,95.0,53.31
CAND_0064282,72.0,80.43,100.0,85.32
CAND_0064283,10.0,32.6,100.0,49.45
CAND_0064284,56.0,39.56,92.0,52.67
CAND_0064285,10.0,62.81,87.0,68.86
CAND_0064286,98.0,68.65,100.0,76.49
CAND_0064287,18.0,69.87,80.0,72.4
CAND_0064288,22.0,51.16,100.0,63.37
CAND_0064289,10.0,61.45,100.0,71.09
CAND_0064290,10.0,42.2,91.0,54.4
CAND_0064291,0.0,35.47,92.0,49.6
CAND_0064292,10.0,65.26,93.0,72.2
CAND_0064293,14.0,82.1,86.0,83.07
CAND_0064294,22.0,48.71,93.0,59.78
CAND_0064295,22.0,43.27,88.0,54.45
CAND_0064296,26.0,69.58,79.0,71.94
CAND_0064297,0.0,42.39,96.0,55.79
CAND_0064298,52.0,62.64,87.0,68.73
CAND_0064299,30.0,67.16,93.0,73.62
CAND_0064300,30.0,52.17,81.0,59.38
CAND_0064301,30.0,49.78,100.0,62.34
CAND_0064302,46.0,79.35,98.0,84.01
CAND_0064303,10.0,69.32,92.0,74.99
CAND_0064304,10.0,42.93,90.0,54.7
CAND_0064305,26.0,36.12,100.0,52.09
CAND_0064306,46.0,51.19,99.0,63.14
CAND_0064307,26.0,43.19,100.0,57.39
CAND_0064308,14.0,39.79,86.0,51.34
CAND_0064309,30.0,52.39,87.0,61.04
CAND_0064310,22.0,69.73,92.0,75.3
CAND_0064311,30.0,66.87,93.0,73.4
CAND_0064312,72.0,42.07,96.0,55.55
CAND_0064313,72.0,53.25,87.0,61.69
CAND_0064314,46.0,67.71,77.0,70.03
CAND_0064315,30.0,44.84,100.0,58.63
CAND_0064316,30.0,49.26,95.0,60.7
CAND_0064317,22.0,34.26,100.0,50.7
CAND_0064318,10.0,39.08,97.0,53.56
CAND_0064319,0.0,61.98,100.0,71.48
CAND_0064320,30.0,72.04,100.0,79.03
CAND_0064321,58.0,34.95,90.0,48.71
CAND_0064322,22.0,33.63,91.0,47.97
CAND_0064323,10.0,48.17,84.0,57.13
CAND_0064324,26.0,48.81,91.0,59.36
CAND_0064325,10.0,37.77,99.0,53.08
CAND_0064326,100.0,86.48,97.0,89.11
CAND_0064327,10.0,66.0,91.0,72.25
CAND_0064328,30.0,72.0,97.0,78.25
CAND_0064329,46.0,56.14,93.0,65.36
CAND_0064330,42.0,40.78,91.0,53.34
CAND_0064331,98.0,54.66,99.0,65.75
CAND_0064332,30.0,51.4,85.0,59.8
CAND_0064333,10.0,50.21,97.0,61.91
CAND_0064334,10.0,58.4,93.0,67.05
CAND_0064335,10.0,60.18,96.0,69.13
CAND_0064336,30.0,73.51,100.0,80.13
CAND_0064337,0.0,66.74,94.0,73.55
CAND_0064338,38.0,49.01,100.0,61.76
CAND_0064339,14.0,73.64,94.0,78.73
CAND_0064340,26.0,51.59,80.0,58.69
CAND_0064341,46.0,46.27,100.0,59.7
CAND_0064342,22.0,44.77,86.0,55.08
CAND_0064343,10.0,67.62,94.0,74.22
CAND_0064344,46.0,45.97,95.0,58.23
CAND_0064345,46.0,41.56,88.0,53.17
CAND_0064346,22.0,29.37,78.0,41.53
CAND_0064347,98.0,47.94,99.0,60.7
CAND_0064348,10.0,40.16,100.0,55.12
CAND_0064349,72.0,38.53,93.0,52.15
CAND_0064350,0.0,57.83,93.0,66.62
CAND_0064351,0.0,45.45,97.0,58.34
CAND_0064352,0.0,38.18,97.0,52.88
CAND_0064353,10.0,41.97,95.0,55.23
CAND_0064354,10.0,68.87,98.0,76.15
CAND_0064355,44.0,53.76,93.0,63.57
CAND_0064356,14.0,50.56,95.0,61.67
CAND_0064357,10.0,47.62,100.0,60.71
CAND_0064358,86.0,63.47,93.0,70.85
CAND_0064359,26.0,43.87,91.0,55.65
CAND_0064360,22.0,71.0,90.0,75.75
CAND_0064361,14.0,62.38,93.0,70.03
CAND_0064362,0.0,73.56,90.0,77.67
CAND_0064363,46.0,78.61,90.0,81.46
CAND_0064364,10.0,75.29,90.0,78.97
CAND_0064365,22.0,35.36,95.0,50.27
CAND_0064366,30.0,86.12,95.0,88.34
CAND_0064367,38.0,41.21,97.0,55.16
CAND_0064368,30.0,37.07,94.0,51.3
CAND_0064369,30.0,52.99,98.0,64.24
CAND_0064370,72.0,39.5,100.0,54.62
CAND_0064371,72.0,82.27,91.0,84.45
CAND_0064372,46.0,44.45,82.0,53.84
CAND_0064373,10.0,54.69,99.0,65.77
CAND_0064374,10.0,42.26,100.0,56.7
CAND_0064375,10.0,28.9,100.0,46.67
CAND_0064376,26.0,60.49,96.0,69.37
CAND_0064377,10.0,36.04,100.0,52.03
CAND_0064378,30.0,31.95,88.0,45.96
CAND_0064379,26.0,55.61,77.0,60.96
CAND_0064380,46.0,71.88,87.0,75.66
CAND_0064381,30.0,73.99,100.0,80.49
CAND_0064382,22.0,58.83,97.0,68.37
CAND_0064383,10.0,49.18,90.0,59.38
CAND_0064384,10.0,29.08,94.0,45.31
CAND_0064385,58.0,69.75,93.0,75.56
CAND_0064386,46.0,54.3,95.0,64.47
CAND_0064387,46.0,48.3,88.0,58.22
CAND_0064388,22.0,58.48,100.0,68.86
CAND_0064389,38.0,54.06,92.0,63.55
CAND_0064390,22.0,52.62,94.0,62.96
CAND_0064391,26.0,37.57,99.0,52.93
CAND_0064392,0.0,37.85,95.0,52.14
CAND_0064393,10.0,51.04,95.0,62.03
CAND_0064394,10.0,40.98,100.0,55.73
CAND_0064395,30.0,70.33,85.0,74.0
CAND_0064396,30.0,91.35,99.0,93.26
CAND_0064397,10.0,28.57,98.0,45.93
CAND_0064398,30.0,41.3,100.0,55.97
CAND_0064399,0.0,69.37,88.0,74.03
CAND_0064400,10.0,42.89,92.0,55.17
CAND_0064401,22.0,41.94,78.0,50.95
CAND_0064402,46.0,83.09,100.0,87.32
CAND_0064403,22.0,45.77,80.0,54.33
CAND_0064404,10.0,27.3,95.0,44.23
CAND_0064405,10.0,60.0,87.0,66.75
CAND_0064406,10.0,75.11,75.0,75.08
CAND_0064407,10.0,42.1,85.0,52.83
CAND_0064408,46.0,72.74,100.0,79.55
CAND_0064409,56.0,75.5,98.0,81.12
CAND_0064410,30.0,50.66,82.0,58.49
CAND_0064411,10.0,59.36,88.0,66.52
CAND_0064412,56.0,42.01,91.0,54.26
CAND_0064413,98.0,30.98,93.0,46.48
CAND_0064414,0.0,56.59,100.0,67.44
CAND_0064415,26.0,47.7,83.0,56.53
CAND_0064416,22.0,51.38,90.0,61.04
CAND_0064417,10.0,31.19,78.0,42.89
CAND_0064418,10.0,55.3,86.0,62.97
CAND_0064419,56.0,64.41,92.0,71.31
CAND_0064420,26.0,50.62,77.0,57.21
CAND_0064421,30.0,64.51,95.0,72.13
CAND_0064422,26.0,41.12,91.0,53.59
CAND_0064423,0.0,36.33,86.0,48.75
CAND_0064424,38.0,42.88,98.0,56.66
CAND_0064425,30.0,64.06,100.0,73.05
CAND_0064426,10.0,34.63,85.0,47.22
CAND_0064427,72.0,60.47,95.0,69.1
CAND_0064428,0.0,36.28,90.0,49.71
CAND_0064429,10.0,46.95,99.0,59.96
CAND_0064430,26.0,79.54,81.0,79.91
CAND_0064431,0.0,37.92,83.0,49.19
CAND_0064432,10.0,32.37,83.0,45.03
CAND_0064433,30.0,35.15,87.0,48.11
CAND_0064434,10.0,66.1,93.0,72.82
CAND_0064435,10.0,32.0,93.0,47.25
CAND_0064436,30.0,50.47,91.0,60.6
CAND_0064437,0.0,35.1,82.0,46.83
CAND_0064438,10.0,49.92,98.0,61.94
CAND_0064439,10.0,28.78,90.0,44.09
CAND_0064440,10.0,47.42,98.0,60.06
CAND_0064441,26.0,44.12,97.0,57.34
CAND_0064442,26.0,73.05,79.0,74.54
CAND_0064443,46.0,80.89,97.0,84.92
CAND_0064444,10.0,70.22,100.0,77.66
CAND_0064445,46.0,88.38,93.0,89.53
CAND_0064446,26.0,43.0,100.0,57.25
CAND_0064447,10.0,67.1,94.0,73.82
CAND_0064448,26.0,68.21,93.0,74.41
CAND_0064449,30.0,49.07,88.0,58.8
CAND_0064450,10.0,60.23,81.0,65.42
CAND_0064451,10.0,56.24,100.0,67.18
CAND_0064452,84.0,41.38,95.0,54.79
CAND_0064453,22.0,49.77,77.0,56.58
CAND_0064454,38.0,43.38,100.0,57.54
CAND_0064455,14.0,42.96,96.0,56.22
CAND_0064456,22.0,48.44,100.0,61.33
CAND_0064457,10.0,55.24,99.0,66.18
CAND_0064458,72.0,89.39,87.0,88.79
CAND_0064459,30.0,56.38,77.0,61.54
CAND_0064460,22.0,49.09,94.0,60.32
CAND_0064461,56.0,49.3,90.0,59.47
CAND_0064462,10.0,66.12,100.0,74.59
CAND_0064463,72.0,54.34,100.0,65.75
CAND_0064464,10.0,26.93,95.0,43.95
CAND_0064465,10.0,44.94,90.0,56.2
CAND_0064466,44.0,39.76,82.0,50.32
CAND_0064467,30.0,64.06,85.0,69.3
CAND_0064468,72.0,71.0,83.0,74.0
CAND_0064469,30.0,62.69,99.0,71.77
CAND_0064470,60.0,36.33,94.0,50.75
CAND_0064471,30.0,78.35,83.0,79.51
CAND_0064472,10.0,81.96,84.0,82.47
CAND_0064473,18.0,53.42,100.0,65.06
CAND_0064474,10.0,67.39,87.0,72.29
CAND_0064475,86.0,45.32,93.0,57.24
CAND_0064476,36.0,41.81,89.0,53.61
CAND_0064477,72.0,64.16,77.0,67.37
CAND_0064478,46.0,46.51,95.0,58.63
CAND_0064479,0.0,63.56,100.0,72.67
CAND_0064480,38.0,49.52,94.0,60.64
CAND_0064481,22.0,51.24,98.0,62.93
CAND_0064482,30.0,38.36,91.0,51.52
CAND_0064483,26.0,39.02,100.0,54.27
CAND_0064484,30.0,79.7,95.0,83.53
CAND_0064485,22.0,43.07,91.0,55.05
CAND_0064486,10.0,63.84,91.0,70.63
CAND_0064487,10.0,39.65,100.0,54.74
CAND_0064488,30.0,68.4,100.0,76.3
CAND_0064489,22.0,44.58,100.0,58.44
CAND_0064490,10.0,57.12,89.0,65.09
CAND_0064491,26.0,33.84,95.0,49.13
CAND_0064492,98.0,43.55,100.0,57.66
CAND_0064493,10.0,53.85,93.0,63.64
CAND_0064494,30.0,43.67,100.0,57.75
CAND_0064495,42.0,36.65,100.0,52.49
CAND_0064496,26.0,49.55,93.0,60.41
CAND_0064497,26.0,36.19,78.0,46.64
CAND_0064498,46.0,50.89,84.0,59.17
CAND_0064499,10.0,50.46,84.0,58.84
CAND_0064500,22.0,45.04,98.0,58.28
CAND_0064501,10.0,46.6,97.0,59.2
CAND_0064502,14.0,68.48,98.0,75.86
CAND_0064503,30.0,52.51,95.0,63.13
CAND_0064504,30.0,42.82,95.0,55.87
CAND_0064505,14.0,42.72,95.0,55.79
CAND_0064506,58.0,27.6,91.0,43.45
CAND_0064507,30.0,50.27,94.0,61.2
CAND_0064508,30.0,53.9,94.0,63.92
CAND_0064509,30.0,46.34,86.0,56.26
CAND_0064510,10.0,50.15,83.0,58.36
CAND_0064511,42.0,34.46,100.0,50.84
CAND_0064512,14.0,23.59,97.0,41.94
CAND_0064513,10.0,58.36,91.0,66.52
CAND_0064514,46.0,49.31,93.0,60.23
CAND_0064515,0.0,51.14,96.0,62.36
CAND_0064516,10.0,38.66,100.0,53.99
CAND_0064517,86.0,79.88,92.0,82.91
CAND_0064518,26.0,67.96,100.0,75.97
CAND_0064519,10.0,39.63,83.0,50.47
CAND_0064520,0.0,33.82,95.0,49.12
CAND_0064521,46.0,71.23,93.0,76.67
CAND_0064522,42.0,41.14,98.0,55.36
CAND_0064523,86.0,65.98,100.0,74.48
CAND_0064524,22.0,49.39,89.0,59.29
CAND_0064525,14.0,52.56,96.0,63.42
CAND_0064526,10.0,56.73,100.0,67.55
CAND_0064527,0.0,40.12,91.0,52.84
CAND_0064528,14.0,72.56,97.0,78.67
CAND_0064529,26.0,30.94,91.0,45.95
CAND_0064530,0.0,44.1,100.0,58.08
CAND_0064531,10.0,38.17,100.0,53.63
CAND_0064532,84.0,42.44,100.0,56.83
CAND_0064533,22.0,57.88,88.0,65.41
CAND_0064534,10.0,40.44,91.0,53.08
CAND_0064535,46.0,76.63,93.0,80.72
CAND_0064536,26.0,42.43,87.0,53.57
CAND_0064537,10.0,29.48,100.0,47.11
CAND_0064538,60.0,30.6,100.0,47.95
CAND_0064539,14.0,39.62,100.0,54.71
CAND_0064540,38.0,32.86,95.0,48.39
CAND_0064541,26.0,39.45,84.0,50.59
CAND_0064542,18.0,72.41,100.0,79.31
CAND_0064543,58.0,48.5,90.0,58.88
CAND_0064544,98.0,45.53,93.0,57.4
CAND_0064545,10.0,38.76,97.0,53.32
CAND_0064546,10.0,42.65,100.0,56.99
CAND_0064547,42.0,34.76,97.0,50.32
CAND_0064548,56.0,49.76,100.0,62.32
CAND_0064549,10.0,50.07,88.0,59.55
CAND_0064550,0.0,32.47,93.0,47.6
CAND_0064551,24.0,48.04,100.0,61.03
CAND_0064552,10.0,41.05,99.0,55.54
CAND_0064553,46.0,36.14,89.0,49.36
CAND_0064554,0.0,39.15,100.0,54.36
CAND_0064555,0.0,50.01,89.0,59.76
CAND_0064556,22.0,45.31,95.0,57.73
CAND_0064557,14.0,57.05,100.0,67.79
CAND_0064558,10.0,42.08,93.0,54.81
CAND_0064559,10.0,46.31,85.0,55.98
CAND_0064560,30.0,53.22,100.0,64.91
CAND_0064561,30.0,48.6,94.0,59.95
CAND_0064562,0.0,51.71,94.0,62.28
CAND_0064563,0.0,38.31,97.0,52.98
CAND_0064564,30.0,80.98,81.0,80.98
CAND_0064565,10.0,60.69,95.0,69.27
CAND_0064566,10.0,63.4,87.0,69.3
CAND_0064567,98.0,33.4,93.0,48.3
CAND_0064568,14.0,75.22,91.0,79.16
CAND_0064569,46.0,46.71,90.0,57.53
CAND_0064570,86.0,52.16,94.0,62.62
CAND_0064571,46.0,53.66,93.0,63.49
CAND_0064572,18.0,78.22,95.0,82.41
CAND_0064573,0.0,68.44,79.0,71.08
CAND_0064574,10.0,68.15,90.0,73.61
CAND_0064575,0.0,34.22,89.0,47.91
CAND_0064576,22.0,42.24,94.0,55.18
CAND_0064577,38.0,56.32,94.0,65.74
CAND_0064578,98.0,31.56,92.0,46.67
CAND_0064579,46.0,36.86,93.0,50.89
CAND_0064580,34.0,53.07,100.0,64.8
CAND_0064581,98.0,41.74,77.0,50.55
CAND_0064582,10.0,37.29,97.0,52.22
CAND_0064583,14.0,47.01,90.0,57.76
CAND_0064584,46.0,43.79,100.0,57.84
CAND_0064585,26.0,43.91,100.0,57.93
CAND_0064586,22.0,44.42,98.0,57.81
CAND_0064587,10.0,49.32,84.0,57.99
CAND_0064588,18.0,70.04,92.0,75.53
CAND_0064589,100.0,44.46,83.0,54.09
CAND_0064590,26.0,55.84,100.0,66.88
CAND_0064591,0.0,43.1,89.0,54.58
CAND_0064592,26.0,31.74,93.0,47.05
CAND_0064593,72.0,41.99,91.0,54.24
CAND_0064594,46.0,73.81,97.0,79.61
CAND_0064595,14.0,33.69,100.0,50.27
CAND_0064596,46.0,51.18,94.0,61.88
CAND_0064597,0.0,72.46,90.0,76.84
CAND_0064598,10.0,43.89,83.0,53.67
CAND_0064599,86.0,40.9,77.0,49.92
CAND_0064600,30.0,53.6,89.0,62.45
CAND_0064601,14.0,70.84,94.0,76.63
CAND_0064602,10.0,49.68,97.0,61.51
CAND_0064603,10.0,53.25,93.0,63.19
CAND_0064604,30.0,61.0,97.0,70.0
CAND_0064605,10.0,46.3,86.0,56.22
CAND_0064606,46.0,57.15,100.0,67.86
CAND_0064607,10.0,36.78,100.0,52.59
CAND_0064608,26.0,42.64,94.0,55.48
CAND_0064609,46.0,51.88,100.0,63.91
CAND_0064610,10.0,35.65,86.0,48.24
CAND_0064611,10.0,60.58,100.0,70.44
CAND_0064612,10.0,51.99,85.0,60.24
CAND_0064613,40.0,88.04,87.0,87.78
CAND_0064614,86.0,70.29,100.0,77.72
CAND_0064615,98.0,46.58,99.0,59.69
CAND_0064616,26.0,53.09,95.0,63.57
CAND_0064617,18.0,43.27,84.0,53.45
CAND_0064618,98.0,56.83,98.0,67.12
CAND_0064619,10.0,70.0,94.0,76.0
CAND_0064620,30.0,56.95,83.0,63.46
CAND_0064621,72.0,56.25,95.0,65.94
CAND_0064622,10.0,61.64,100.0,71.23
CAND_0064623,30.0,77.08,78.0,77.31
CAND_0064624,10.0,87.24,90.0,87.93
CAND_0064625,18.0,53.3,86.0,61.47
CAND_0064626,26.0,33.65,78.0,44.74
CAND_0064627,30.0,41.05,97.0,55.04
CAND_0064628,10.0,48.3,100.0,61.22
CAND_0064629,46.0,83.8,100.0,87.85
CAND_0064630,72.0,68.67,93.0,74.75
CAND_0064631,30.0,77.33,86.0,79.5
CAND_0064632,56.0,66.97,100.0,75.23
CAND_0064633,72.0,50.37,96.0,61.78
CAND_0064634,10.0,48.62,96.0,60.46
CAND_0064635,10.0,71.56,100.0,78.67
CAND_0064636,46.0,83.44,85.0,83.83
CAND_0064637,22.0,44.85,98.0,58.14
CAND_0064638,86.0,41.14,93.0,54.11
CAND_0064639,98.0,44.22,80.0,53.16
CAND_0064640,46.0,81.86,88.0,83.39
CAND_0064641,22.0,58.02,97.0,67.77
CAND_0064642,10.0,74.92,95.0,79.94
CAND_0064643,0.0,55.28,93.0,64.71
CAND_0064644,10.0,46.23,98.0,59.17
CAND_0064645,10.0,31.5,90.0,46.12
CAND_0064646,42.0,67.78,93.0,74.09
CAND_0064647,10.0,40.62,80.0,50.46
CAND_0064648,0.0,86.22,91.0,87.41
CAND_0064649,26.0,52.12,100.0,64.09
CAND_0064650,30.0,70.41,98.0,77.31
CAND_0064651,46.0,75.97,97.0,81.23
CAND_0064652,0.0,75.95,100.0,81.96
CAND_0064653,38.0,38.48,93.0,52.11
CAND_0064654,14.0,45.44,87.0,55.83
CAND_0064655,98.0,51.98,96.0,62.98
CAND_0064656,10.0,41.78,93.0,54.59
CAND_0064657,42.0,44.12,87.0,54.84
CAND_0064658,22.0,63.16,94.0,70.87
CAND_0064659,10.0,48.2,91.0,58.9
CAND_0064660,26.0,50.05,97.0,61.79
CAND_0064661,98.0,32.19,83.0,44.89
CAND_0064662,26.0,42.56,86.0,53.42
CAND_0064663,30.0,60.73,100.0,70.55
CAND_0064664,98.0,65.09,100.0,73.82
CAND_0064665,22.0,38.56,98.0,53.42
CAND_0064666,26.0,35.83,100.0,51.87
CAND_0064667,14.0,51.52,90.0,61.14
CAND_0064668,30.0,48.38,87.0,58.04
CAND_0064669,46.0,48.88,95.0,60.41
CAND_0064670,98.0,49.4,81.0,57.3
CAND_0064671,52.0,47.11,82.0,55.83
CAND_0064672,10.0,43.39,95.0,56.29
CAND_0064673,14.0,36.99,77.0,46.99
CAND_0064674,10.0,61.43,100.0,71.07
CAND_0064675,0.0,35.48,74.0,45.11
CAND_0064676,0.0,42.21,100.0,56.66
CAND_0064677,30.0,61.19,100.0,70.89
CAND_0064678,10.0,45.06,77.0,53.05
CAND_0064679,30.0,49.73,93.0,60.55
CAND_0064680,26.0,34.99,90.0,48.74
CAND_0064681,42.0,35.1,100.0,51.33
CAND_0064682,98.0,33.62,94.0,48.71
CAND_0064683,0.0,33.11,92.0,47.83
CAND_0064684,18.0,47.28,96.0,59.46
CAND_0064685,38.0,39.25,100.0,54.44
CAND_0064686,72.0,85.61,95.0,87.96
CAND_0064687,72.0,84.35,100.0,88.26
CAND_0064688,30.0,42.12,97.0,55.84
CAND_0064689,38.0,49.06,100.0,61.8
